** File generated by WinEP - 8/26/2020 (10:59p) **

Time    	Vx      
7.350000	120.000000
7.375000	120.000000
7.400000	120.000000
7.425000	120.000000
7.450000	120.000000
7.475000	120.000000
7.500000	120.000000
7.525000	120.000000
7.550000	120.000000
7.575000	120.000000
7.600000	120.000000
7.625000	120.000000
7.650000	120.000000
7.675000	120.000000
7.700000	120.000000
7.725000	120.000000
7.750000	120.000000
7.775000	120.000000
7.800000	120.000000
7.825000	120.000000
7.850000	120.000000
7.875000	120.000000
7.900000	120.000000
7.925000	120.000000
7.950000	120.000000
7.975000	120.000000
8.000000	120.000000

