** File generated by WinEP - 6/30/2020 (8:32a) **

Time    	Vx      
8.875000	89.481300
8.900001	89.654617
8.925000	89.827827
8.950000	90.000893
8.975000	90.173843
9.000000	90.346649
9.025001	90.519333
9.050000	90.691856
9.075000	90.864250
9.100000	91.036484
9.125000	91.208580
9.150001	91.380508
9.175000	91.552299
9.200000	91.723907
9.225000	91.895363
9.250000	92.066635
9.275001	92.237747
9.300000	92.408661
9.325000	92.579407
9.350000	92.749947
9.375000	92.920303
9.400001	93.090446
9.425000	93.260399
9.450000	93.430130
9.475000	93.599655
9.500000	93.768959
9.525001	93.938057
9.550000	94.106918
9.575000	94.275566
9.600000	94.443985
9.625000	94.612183
9.650001	94.780151
9.675000	94.947899
9.700000	95.115402
9.725000	95.282692
9.750000	95.449738
9.775001	95.616577
9.800000	95.783165
9.825000	95.949539
9.850000	96.115669
9.875000	96.281593
9.900001	96.447266
9.925000	96.612732
9.950000	96.777962
9.975000	96.942986
10.000000	97.107765
10.025001	97.272346
10.050000	97.436691
10.075000	97.600830
10.100000	97.764748
10.125000	97.928467
10.150001	98.091965
10.175000	98.255264
10.200000	98.418343
10.225000	98.581238
10.250000	98.743919
10.275001	98.906418
10.300000	99.068703
10.325000	99.230820
10.350000	99.392731
10.375000	99.554466
10.400001	99.716019
10.425000	99.877396
10.450000	100.038589
10.475000	100.199623
10.500000	100.360474
10.525001	100.521172
10.550000	100.681702
10.575000	100.842079
10.600000	101.002296
10.625000	101.162369
10.650001	101.322258
10.675000	101.481979
10.700000	101.641510
10.725000	101.800858
10.750000	101.959991
10.775001	102.118958
10.800000	102.277718
10.825000	102.436302
10.850000	102.594696
10.875000	102.752922
10.900001	102.910957
10.925000	103.068840
10.950000	103.226540
10.975000	103.384079
11.000000	103.541443
11.025001	103.698654
11.050000	103.855682
11.075000	104.012558
11.100000	104.169258
11.125000	104.325806
11.150001	104.482178
11.175000	104.638390
11.200000	104.794434
11.225000	104.950317
11.250000	105.106026
11.275001	105.261589
11.300000	105.416969
11.325000	105.572189
11.350000	105.727242
11.375000	105.882133
11.400001	106.036850
11.425000	106.191406
11.450000	106.345779
11.475000	106.500000
11.500000	106.654037
11.525001	106.807915
11.550000	106.961609
11.575000	107.115135
11.600000	107.268486
11.625000	107.421661
11.650001	107.574661
11.675000	107.727486
11.700000	107.880127
11.725000	108.032600
11.750000	108.184883
11.775001	108.336998
11.800000	108.488922
11.825000	108.640678
11.850000	108.792236
11.875000	108.943626
11.900001	109.094818
11.925000	109.245842
11.950000	109.396660
11.975000	109.547318
12.000000	109.697769
12.025001	109.848045
12.050000	109.998131
12.075000	110.148033
12.100000	110.297737
12.125000	110.447266
12.150001	110.596588
12.175000	110.745735
12.200000	110.894684
12.225000	111.043449
12.250000	111.192009
12.275001	111.340385
12.300000	111.488564
12.325000	111.636559
12.350000	111.784348
12.375000	111.931953
12.400001	112.079353
12.425000	112.226570
12.450000	112.373573
12.475000	112.520401
12.500000	112.667015
12.525001	112.813446
12.550000	112.959663
12.575000	113.105698
12.600000	113.251518
12.625000	113.397156
12.650001	113.542580
12.675000	113.687820
12.700000	113.832840
12.725000	113.977676
12.750000	114.122299
12.775001	114.266724
12.800000	114.410919
12.825000	114.554893
12.850000	114.698624
12.875000	114.842117
12.900001	114.985359
12.925000	115.128372
12.950000	115.271126
12.975000	115.413643
13.000000	115.555908
13.025001	115.697945
13.050000	115.839729
13.075000	115.981285
13.100000	116.122589
13.125000	116.263672
13.150001	116.404495
13.175000	116.545090
13.200000	116.685432
13.225000	116.825546
13.250000	116.965408
13.275001	117.105042
13.300000	117.244415
13.325000	117.383568
13.350000	117.522461
13.375000	117.661125
13.400001	117.799530
13.425000	117.937706
13.450000	118.075630
13.475000	118.213326
13.500000	118.350761
13.525001	118.487968
13.550000	118.624924
13.575000	118.761642
13.600000	118.898109
13.625000	119.034348
13.650001	119.170326
13.675000	119.306076
13.700000	119.441574
13.725000	119.576836
13.750000	119.711845
13.775001	119.846626
13.800000	119.981148
13.825000	120.115440
13.850000	120.249481
13.875000	120.383286
13.900001	120.516838
13.925000	120.650162
13.950000	120.783234
13.975000	120.916077
14.000000	121.048668
14.025001	121.181023
14.050000	121.313133
14.075000	121.445007
14.100000	121.576630
14.125000	121.708031
14.150001	121.839172
14.175000	121.970093
14.200000	122.100754
14.225000	122.231194
14.250000	122.361382
14.275001	122.491341
14.300000	122.621056
14.325000	122.750542
14.350000	122.879776
14.375000	123.008789
14.400001	123.137550
14.425000	123.266090
14.450000	123.394379
14.475000	123.522446
14.500000	123.650269
14.525001	123.777863
14.550000	123.905220
14.575000	124.032349
14.600000	124.159225
14.625000	124.285889
14.650001	124.412308
14.675000	124.538506
14.700000	124.664459
14.725000	124.790192
14.750000	124.915680
14.775001	125.040955
14.800000	125.165985
14.825000	125.290794
14.850000	125.415367
14.875000	125.539719
14.900001	125.663834
14.925000	125.787727
14.950000	125.911385
14.975000	126.034828
15.000000	126.158035
15.025001	126.281029
15.050000	126.403778
15.075000	126.526321
15.100000	126.648621
15.125000	126.770714
15.150001	126.892570
15.175000	127.014214
15.200000	127.135628
15.225000	127.256828
15.250000	127.377792
15.275001	127.498543
15.300000	127.619049
15.325000	127.739349
15.350000	127.859406
15.375000	127.979248
15.400001	128.098846
15.425000	128.218246
15.450000	128.337402
15.475000	128.456329
15.500000	128.575043
15.525001	128.693527
15.550000	128.811798
15.575000	128.929840
15.600000	129.047653
15.625000	129.165268
15.650001	129.282639
15.675000	129.399811
15.700000	129.516754
15.725000	129.633484
15.750000	129.749985
15.775001	129.866272
15.800000	129.982346
15.825000	130.098206
15.850000	130.213837
15.875000	130.329269
15.900001	130.444489
15.925000	130.559479
15.950000	130.674255
15.975000	130.788834
16.000000	130.903198
16.025000	131.017349
16.050001	131.131271
16.075001	131.244995
16.100000	131.358505
16.125000	131.471817
16.150000	131.584915
16.175001	131.697800
16.200001	131.810471
16.225000	131.922958
16.250000	132.035202
16.275000	132.147278
16.300001	132.259125
16.325001	132.370773
16.350000	132.482208
16.375000	132.593445
16.400000	132.704468
16.425001	132.815308
16.450001	132.925934
16.475000	133.036362
16.500000	133.146576
16.525000	133.256607
16.550001	133.366425
16.575001	133.476044
16.600000	133.585464
16.625000	133.694687
16.650000	133.803711
16.675001	133.912537
16.700001	134.021164
16.725000	134.129593
16.750000	134.237823
16.775000	134.345856
16.800001	134.453705
16.825001	134.561356
16.850000	134.668793
16.875000	134.776062
16.900000	134.883118
16.925001	134.989990
16.950001	135.096664
16.975000	135.203140
17.000000	135.309433
17.025000	135.415543
17.050001	135.521439
17.075001	135.627167
17.100000	135.732681
17.125000	135.838028
17.150000	135.943176
17.175001	136.048126
17.200001	136.152893
17.225000	136.257492
17.250000	136.361877
17.275000	136.466080
17.300001	136.570099
17.325001	136.673935
17.350000	136.777588
17.375000	136.881042
17.400000	136.984314
17.425001	137.087418
17.450001	137.190323
17.475000	137.293045
17.500000	137.395584
17.525000	137.497940
17.550001	137.600113
17.575001	137.702103
17.600000	137.803909
17.625000	137.905548
17.650000	138.006989
17.675001	138.108246
17.700001	138.209335
17.725000	138.310242
17.750000	138.410965
17.775000	138.511505
17.800001	138.611877
17.825001	138.712067
17.850000	138.812073
17.875000	138.911911
17.900000	139.011551
17.925001	139.111038
17.950001	139.210327
17.975000	139.309464
18.000000	139.408401
18.025000	139.507187
18.050001	139.605774
18.075001	139.704208
18.100000	139.802444
18.125000	139.900528
18.150000	139.998428
18.175001	140.096161
18.200001	140.193695
18.225000	140.291092
18.250000	140.388290
18.275000	140.485321
18.300001	140.582169
18.325001	140.678864
18.350000	140.775360
18.375000	140.871689
18.400000	140.967834
18.425001	141.063812
18.450001	141.159607
18.475000	141.255234
18.500000	141.350677
18.525000	141.445969
18.550001	141.541061
18.575001	141.636002
18.600000	141.730759
18.625000	141.825348
18.650000	141.919754
18.675001	142.014008
18.700001	142.108078
18.725000	142.201981
18.750000	142.295715
18.775000	142.389282
18.800001	142.482666
18.825001	142.575897
18.850000	142.668945
18.875000	142.761826
18.900000	142.854538
18.925001	142.947098
18.950001	143.039474
18.975000	143.131683
19.000000	143.223724
19.025000	143.315613
19.050001	143.407318
19.075001	143.498871
19.100000	143.590256
19.125000	143.681473
19.150000	143.772522
19.175001	143.863403
19.200001	143.954132
19.225000	144.044693
19.250000	144.135071
19.275000	144.225311
19.300001	144.315369
19.325001	144.405289
19.350000	144.495026
19.375000	144.584595
19.400000	144.674011
19.425001	144.763275
19.450001	144.852356
19.475000	144.941299
19.500000	145.030075
19.525000	145.118683
19.550001	145.207138
19.575001	145.295425
19.600000	145.383560
19.625000	145.471527
19.650000	145.559341
19.675001	145.647003
19.700001	145.734497
19.725000	145.821838
19.750000	145.909012
19.775000	145.996048
19.800001	146.082901
19.825001	146.169617
19.850000	146.256165
19.875000	146.342560
19.900000	146.428802
19.925001	146.514893
19.950001	146.600815
19.975000	146.686600
20.000000	146.772202
20.025000	146.857681
20.050001	146.942978
20.075001	147.028137
20.100000	147.113144
20.125000	147.197998
20.150000	147.282684
20.175001	147.367233
20.200001	147.451614
20.225000	147.535858
20.250000	147.619934
20.275000	147.703888
20.300001	147.787659
20.325001	147.871292
20.350000	147.954773
20.375000	148.038101
20.400000	148.121277
20.425001	148.204315
20.450001	148.287186
20.475000	148.369919
20.500000	148.452499
20.525000	148.534927
20.550001	148.617203
20.575001	148.699356
20.600000	148.781326
20.625000	148.863174
20.650000	148.944855
20.675001	149.026398
20.700001	149.107788
20.725000	149.189041
20.750000	149.270142
20.775000	149.351105
20.800001	149.431915
20.825001	149.512573
20.850000	149.593094
20.875000	149.673462
20.900000	149.753693
20.925001	149.833771
20.950001	149.913712
20.975000	149.993515
21.000000	150.073151
21.025000	150.152664
21.050001	150.232025
21.075001	150.311249
21.100000	150.390320
21.125000	150.469254
21.150000	150.548035
21.175001	150.626694
21.200001	150.705185
21.225000	150.783554
21.250000	150.861771
21.275000	150.939865
21.300001	151.017807
21.325001	151.095612
21.350000	151.173264
21.375000	151.250778
21.400000	151.328156
21.425001	151.405396
21.450001	151.482498
21.475000	151.559464
21.500000	151.636276
21.525000	151.712967
21.550001	151.789505
21.575001	151.865906
21.600000	151.942169
21.625000	152.018311
21.650000	152.094299
21.675001	152.170151
21.700001	152.245865
21.725000	152.321457
21.750000	152.396896
21.775000	152.472198
21.800001	152.547379
21.825001	152.622406
21.850000	152.697311
21.875000	152.772079
21.900000	152.846695
21.925001	152.921204
21.950001	152.995560
21.975000	153.069778
22.000000	153.143875
22.025000	153.217834
22.050001	153.291656
22.075001	153.365341
22.100000	153.438904
22.125000	153.512329
22.150000	153.585617
22.175001	153.658798
22.200001	153.731827
22.225000	153.804733
22.250000	153.877518
22.275000	153.950165
22.300001	154.022690
22.325001	154.095078
22.350000	154.167343
22.375000	154.239487
22.400000	154.311493
22.425001	154.383377
22.450001	154.455124
22.475000	154.526764
22.500000	154.598251
22.525000	154.669632
22.550001	154.740875
22.575001	154.811996
22.600000	154.882980
22.625000	154.953857
22.650000	155.024597
22.675001	155.095215
22.700001	155.165695
22.725000	155.236069
22.750000	155.306305
22.775000	155.376419
22.800001	155.446411
22.825001	155.516281
22.850000	155.586029
22.875000	155.655640
22.900000	155.725128
22.925001	155.794510
22.950001	155.863754
22.975000	155.932892
23.000000	156.001877
23.025000	156.070770
23.050001	156.139526
23.075001	156.208160
23.100000	156.276672
23.125000	156.345062
23.150000	156.413330
23.175001	156.481491
23.200001	156.549500
23.225000	156.617416
23.250000	156.685196
23.275000	156.752869
23.300001	156.820404
23.325001	156.887833
23.350000	156.955139
23.375000	157.022324
23.400000	157.089386
23.425001	157.156342
23.450001	157.223160
23.475000	157.289871
23.500000	157.356461
23.525000	157.422928
23.550001	157.489273
23.575001	157.555511
23.600000	157.621628
23.625000	157.687622
23.650000	157.753510
23.675001	157.819275
23.700001	157.884918
23.725000	157.950439
23.750000	158.015854
23.775000	158.081146
23.800001	158.146332
23.825001	158.211395
23.850000	158.276337
23.875000	158.341171
23.900000	158.405884
23.925001	158.470490
23.950001	158.534973
23.975000	158.599335
24.000000	158.663589
24.025000	158.727737
24.050001	158.791763
24.075001	158.855667
24.100000	158.919464
24.125000	158.983154
24.150000	159.046722
24.175001	159.110184
24.200001	159.173523
24.225000	159.236755
24.250000	159.299866
24.275000	159.362885
24.300001	159.425766
24.325001	159.488556
24.350000	159.551208
24.375000	159.613770
24.400000	159.676208
24.425001	159.738556
24.450001	159.800766
24.475000	159.862885
24.500000	159.924881
24.525000	159.986771
24.550001	160.048538
24.575001	160.110214
24.600000	160.171768
24.625000	160.233215
24.650000	160.294540
24.675001	160.355774
24.700001	160.416885
24.725000	160.477905
24.750000	160.538803
24.775000	160.599594
24.800001	160.660263
24.825001	160.720840
24.850000	160.781311
24.875000	160.841660
24.900000	160.901917
24.925001	160.962051
24.950001	161.022079
24.975000	161.082016
25.000000	161.141830
25.025000	161.201538
25.050001	161.261139
25.075001	161.320633
25.100000	161.380020
25.125000	161.439316
25.150000	161.498489
25.175001	161.557556
25.200001	161.616516
25.225000	161.675385
25.250000	161.734131
25.275000	161.792786
25.300001	161.851334
25.325001	161.909775
25.350000	161.968094
25.375000	162.026337
25.400000	162.084457
25.425001	162.142471
25.450001	162.200394
25.475000	162.258209
25.500000	162.315918
25.525000	162.373520
25.550001	162.431015
25.575001	162.488419
25.600000	162.545715
25.625000	162.602905
25.650000	162.659988
25.675001	162.716980
25.700001	162.773865
25.725000	162.830658
25.750000	162.887329
25.775000	162.943909
25.800001	163.000381
25.825001	163.056763
25.850000	163.113037
25.875000	163.169220
25.900000	163.225281
25.925001	163.281265
25.950001	163.337128
25.975000	163.392899
26.000000	163.448563
26.025000	163.504135
26.050001	163.559601
26.075001	163.614975
26.100000	163.670242
26.125000	163.725418
26.150000	163.780487
26.175001	163.835464
26.200001	163.890335
26.225000	163.945114
26.250000	163.999786
26.275000	164.054367
26.300001	164.108841
26.325001	164.163223
26.350000	164.217514
26.375000	164.271698
26.400000	164.325790
26.425001	164.379776
26.450001	164.433670
26.475000	164.487473
26.500000	164.541168
26.525000	164.594772
26.550001	164.648270
26.575001	164.701691
26.600000	164.754990
26.625000	164.808212
26.650000	164.861328
26.675001	164.914368
26.700001	164.967285
26.725000	165.020126
26.750000	165.072861
26.775000	165.125519
26.800001	165.178055
26.825001	165.230515
26.850000	165.282867
26.875000	165.335144
26.900000	165.387314
26.925001	165.439392
26.950001	165.491364
26.975000	165.543259
27.000000	165.595047
27.025000	165.646759
27.050001	165.698364
27.075001	165.749878
27.100000	165.801300
27.125000	165.852631
27.150000	165.903854
27.175001	165.955002
27.200001	166.006058
27.225000	166.057022
27.250000	166.107880
27.275000	166.158661
27.300001	166.209335
27.325001	166.259933
27.350000	166.310425
27.375000	166.360764
27.400000	166.410828
27.425001	166.460587
27.450001	166.509949
27.475000	166.558914
27.500000	166.607468
27.525000	166.655609
27.550001	166.703323
27.575001	166.750641
27.600000	166.797531
27.625000	166.844025
27.650000	166.890121
27.675001	166.935822
27.700001	166.981125
27.725000	167.026047
27.750000	167.070587
27.775000	167.114746
27.800001	167.158524
27.825001	167.201935
27.850000	167.244965
27.875000	167.287643
27.900000	167.329941
27.925001	167.371887
27.950001	167.413467
27.975000	167.454712
28.000000	167.495590
28.025000	167.536133
28.050001	167.576309
28.075001	167.616165
28.100000	167.655655
28.125000	167.694839
28.150000	167.733673
28.175001	167.772171
28.200001	167.810349
28.225000	167.848206
28.250000	167.885742
28.275000	167.922958
28.300001	167.959839
28.325001	167.996429
28.350000	168.032700
28.375000	168.068665
28.400000	168.104324
28.425001	168.139679
28.450001	168.174728
28.475000	168.209488
28.500000	168.243958
28.525000	168.278122
28.550001	168.311996
28.575001	168.345596
28.600000	168.378906
28.625000	168.411926
28.650000	168.444672
28.675001	168.477142
28.700001	168.509323
28.725000	168.541260
28.750000	168.572891
28.775000	168.604279
28.800001	168.635391
28.825001	168.666245
28.850000	168.696838
28.875000	168.727173
28.900000	168.757248
28.925001	168.787064
28.950001	168.816635
28.975000	168.845947
29.000000	168.875015
29.025000	168.903839
29.050001	168.932419
29.075001	168.960754
29.100000	168.988861
29.125000	169.016724
29.150000	169.044342
29.175001	169.071732
29.200001	169.098892
29.225000	169.125824
29.250000	169.152527
29.275000	169.179016
29.300001	169.205261
29.325001	169.231308
29.350000	169.257111
29.375000	169.282715
29.400000	169.308090
29.425001	169.333252
29.450001	169.358215
29.475000	169.382950
29.500000	169.407486
29.525000	169.431824
29.550001	169.455933
29.575001	169.479858
29.600000	169.503571
29.625000	169.527100
29.650000	169.550415
29.675001	169.573532
29.700001	169.596466
29.725000	169.619202
29.750000	169.641739
29.775000	169.664108
29.800001	169.686264
29.825001	169.708252
29.850000	169.730042
29.875000	169.751663
29.900000	169.773087
29.925001	169.794342
29.950001	169.815399
29.975000	169.836304
30.000000	169.857010

Time    	VxTarget
0.000000	0.000000
0.025000	0.000000
0.050000	0.000000
0.075000	0.000000
0.100000	0.000000
0.125000	0.000000
0.150000	0.000000
0.175000	0.000000
0.200000	0.000000
0.225000	0.000000
0.250000	0.000000
0.275000	0.000000
0.300000	0.000000
0.325000	0.000000
0.350000	0.000000
0.375000	0.000000
0.400000	0.000000
0.425000	0.000000
0.450000	0.000000
0.475000	0.000000
0.500000	0.000000
0.525000	0.000000
0.550000	0.000000
0.575000	0.000000
0.600000	0.000000
0.625000	0.000000
0.650000	0.000000
0.675000	0.000000
0.700000	0.000000
0.725000	0.000000
0.750000	0.000000
0.775000	0.000000
0.800000	0.000000
0.825000	0.000000
0.850000	0.000000
0.875000	0.000000
0.900000	0.000000
0.925000	0.000000
0.950000	0.000000
0.975000	0.000000
1.000000	0.000000
1.025000	0.000000
1.050000	0.000000
1.075000	0.000000
1.100000	0.000000
1.125000	0.000000
1.150000	0.000000
1.175000	0.000000
1.200000	0.000000
1.225000	0.000000
1.250000	0.000000
1.275000	0.000000
1.300000	0.000000
1.325000	0.000000
1.350000	0.000000
1.375000	0.000000
1.400000	0.000000
1.425000	0.000000
1.450000	0.000000
1.475000	0.000000
1.500000	0.000000
1.525000	0.000000
1.550000	0.000000
1.575000	0.000000
1.600000	0.000000
1.625000	0.000000
1.650000	0.000000
1.675000	0.000000
1.700000	0.000000
1.725000	0.000000
1.750000	0.000000
1.775000	0.000000
1.800000	0.000000
1.825000	0.000000
1.850000	0.000000
1.875000	0.000000
1.900000	0.000000
1.925000	0.000000
1.950000	0.000000
1.975000	0.000000
2.000000	0.000000
2.025000	0.000000
2.050000	0.000000
2.075000	0.000000
2.100000	0.000000
2.125000	0.000000
2.150000	0.000000
2.175000	0.000000
2.200000	0.000000
2.225000	0.000000
2.250000	0.000000
2.275000	0.000000
2.300000	0.000000
2.325000	0.000000
2.350000	0.000000
2.375000	0.000000
2.400000	0.000000
2.425000	0.000000
2.450000	0.000000
2.475000	0.000000
2.500000	0.000000
2.525000	0.000000
2.550000	0.000000
2.575000	0.000000
2.600000	0.000000
2.625000	0.000000
2.650000	0.000000
2.675000	0.000000
2.700000	0.000000
2.725000	0.000000
2.750000	0.000000
2.775000	0.000000
2.800000	0.000000
2.825000	0.000000
2.850000	0.000000
2.875000	0.000000
2.900000	0.000000
2.925000	0.000000
2.950000	0.000000
2.975000	0.000000
3.000000	0.000000
3.025000	0.000000
3.050000	0.000000
3.075000	0.000000
3.100000	0.000000
3.125000	0.000000
3.150000	0.000000
3.175000	0.000000
3.200000	0.000000
3.225000	0.000000
3.250000	0.000000
3.275000	0.000000
3.300000	0.000000
3.325000	0.000000
3.350000	0.000000
3.375000	0.000000
3.400000	0.000000
3.425000	0.000000
3.450000	0.000000
3.475000	0.000000
3.500000	0.000000
3.525000	0.000000
3.550000	0.000000
3.575000	0.000000
3.600000	0.000000
3.625000	0.000000
3.650000	0.000000
3.675000	0.000000
3.700000	0.000000
3.725000	0.000000
3.750000	0.000000
3.775000	0.000000
3.800000	0.000000
3.825000	0.000000
3.850000	0.000000
3.875000	0.000000
3.900000	0.000000
3.925000	0.000000
3.950000	0.000000
3.975000	0.000000
4.000000	0.000000
4.025000	0.000000
4.050000	0.000000
4.075000	0.000000
4.100000	0.000000
4.125000	0.000000
4.150000	0.000000
4.175000	0.000000
4.200000	0.000000
4.225000	0.000000
4.250000	0.000000
4.275000	0.000000
4.300000	0.000000
4.325000	0.000000
4.350000	0.000000
4.375000	0.000000
4.400000	0.000000
4.425000	0.000000
4.450000	0.000000
4.475000	0.000000
4.500000	0.000000
4.525000	0.000000
4.550000	0.000000
4.575000	0.000000
4.600000	0.000000
4.625000	0.000000
4.650000	0.000000
4.675000	0.000000
4.700000	0.000000
4.725000	0.000000
